emoji_level,font_file,cp_seq,supported
1.0,api_level/22/NotoColorEmoji.ttf,"(10145, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8600, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(11015, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8601, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(11013, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8598, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8597, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8596, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8617, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8618, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(10548, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(10549, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9883, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(128329, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(10017, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9784, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9775, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(10013, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9766, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9770, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9774, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9654, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9197, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9199, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9664, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9198, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9208, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9209, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9210, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9167, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9851, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(9884, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9745, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(10004, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(10006, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(12349, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(10035, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(10036, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(10055, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8252, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(8265, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(12336, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(169, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(174, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(8482, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(35, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(42, 8419)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(48, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(49, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(50, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(51, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(52, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(53, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(54, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(55, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(56, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(57, 8419)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127344, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127345, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(8505, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9410, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(127358, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127359, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127490, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127543, 65039)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(12951, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(12953, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9724, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9723, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9642, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(9643, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(127987, 65039)",False
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127478)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127485)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127462, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127463)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127471)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127478)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127483)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127463, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127477)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127483)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127485)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127464, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127465, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127465, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127465, 127471)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127465, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127465, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127465, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127465, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127466, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127467, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127467, 127471)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127467, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127467, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127467, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127467, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127463)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127477)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127478)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127468, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127469, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127469, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127469, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127469, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127469, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127469, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127478)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127470, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127471, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127471, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127471, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127471, 127477)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127477)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127472, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127463)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127483)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127473, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127477)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127478)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127483)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127485)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127474, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127477)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127475, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127476, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127477, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127478, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127479, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127479, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127479, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127479, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127479, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127463)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127471)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127483)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127485)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127480, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127465)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127469)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127471)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127473)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127476)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127479)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127483)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127484)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127481, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127482, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127482, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127482, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127482, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127482, 127486)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127482, 127487)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127483, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127483, 127464)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127483, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127483, 127468)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127483, 127470)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127483, 127475)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127483, 127482)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127484, 127467)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127484, 127480)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127485, 127472)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127486, 127466)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127486, 127481)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127487, 127462)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127487, 127474)",True
1.0,api_level/22/NotoColorEmoji.ttf,"(127487, 127484)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(169,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(174,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8252,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8265,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8482,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8505,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8596,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8597,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8598,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8599,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8600,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8601,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8617,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8618,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8986,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(8987,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9000,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9167,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9193,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9194,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9195,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9196,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9197,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9198,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9199,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9200,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9201,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9202,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9203,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9208,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9209,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9210,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9410,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9642,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9643,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9654,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9664,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9723,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9724,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9725,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9726,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9728,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9729,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9730,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9731,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9732,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9742,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9745,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9748,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9749,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9752,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9757,)",True
1.0,api_level/23/NotoColorEmoji.ttf,"(9760,)",False
1.0,api_level/23/NotoColorEmoji.ttf,"(9762,)",False
